"","Pressure_DBar","Dissolved_Oxygen","Temperature","Conductivity_Salinity","Fluorometry","PAR","PAR2","Temp2","PAR3","Temperature3","Temperature4"
"851",60.05,1.05,28.566,58.93,0.256,130.988,0.108695616095063,1.00499577821559,NA,NA,NA
"852",60.123,1.042,28.565,58.932,0.254,130.24,0.108074915566472,1.00496059667886,NA,NA,NA
"853",60.183,1.038,28.565,58.936,0.254,130.24,0.108074915566472,1.00496059667886,NA,NA,NA
"854",60.233,1.038,28.565,58.936,0.253,130.24,0.108074915566472,1.00496059667886,NA,NA,NA
"855",60.258,1.042,28.566,58.938,0.251,127.246,0.105590453825026,1.00499577821559,128.529142857143,28.5652857142857,1.0049706485465
"856",60.28,1.042,28.565,58.938,0.246,127.246,0.105590453825026,1.00496059667886,NA,NA,NA
"857",60.283,1.042,28.567,58.942,0.24,127.246,0.105590453825026,1.00503095975232,NA,NA,NA
"858",60.267,1.042,28.564,58.942,0.236,127.246,0.105590453825026,1.00492541514213,NA,NA,NA
"859",60.243,1.046,28.568,58.942,0.235,127.994,0.106211154353617,1.00506614128905,NA,NA,NA
"860",60.223,1.042,28.564,58.94,0.237,128.743,0.106832684695749,1.00492541514213,127.994285714286,28.5661428571429,1.00500080414941
"861",60.211,1.042,28.568,58.942,0.24,128.743,0.106832684695749,1.00506614128905,NA,NA,NA
"862",60.216,1.055,28.566,58.942,0.246,127.994,0.106211154353617,1.00499577821559,NA,NA,NA
"863",60.266,1.055,28.566,58.936,0.254,127.994,0.106211154353617,1.00499577821559,NA,NA,NA
"864",60.333,1.055,28.564,58.934,0.261,127.246,0.105590453825026,1.00492541514213,NA,NA,NA
"865",60.456,1.055,28.566,58.934,0.263,126.497,0.104968923482893,1.00499577821559,127.245714285714,28.5658571428571,1.00499075228177
"866",60.583,1.055,28.568,58.93,0.261,127.246,0.105590453825026,1.00506614128905,NA,NA,NA
"867",60.689,1.059,28.565,58.932,0.261,127.246,0.105590453825026,1.00496059667886,NA,NA,NA
"868",60.742,1.055,28.566,58.932,0.261,126.497,0.104968923482893,1.00499577821559,NA,NA,NA
"869",60.79,1.055,28.569,58.934,0.259,125.749,0.104348222954302,1.00510132282578,NA,NA,NA
"870",60.846,1.055,28.566,58.934,0.254,125,0.10372669261217,1.00499577821559,125.855714285714,28.5662857142857,1.00500583008323
"871",60.881,1.05,28.566,58.936,0.249,125,0.10372669261217,1.00499577821559,NA,NA,NA
"872",60.926,1.055,28.565,58.934,0.243,125.749,0.104348222954302,1.00496059667886,NA,NA,NA
"873",60.971,1.059,28.567,58.934,0.241,125.749,0.104348222954302,1.00503095975232,NA,NA,NA
"874",61.021,1.059,28.563,58.932,0.249,124.251,0.103105162270038,1.0048902336054,NA,NA,NA
"875",61.097,1.059,28.565,58.936,0.262,124.251,0.103105162270038,1.00496059667886,124.786,28.566,1.00499577821559
"876",61.175,1.055,28.567,58.934,0.27,124.251,0.103105162270038,1.00503095975232,NA,NA,NA
"877",61.252,1.046,28.567,58.938,0.275,124.251,0.103105162270038,1.00503095975232,NA,NA,NA
"878",61.358,1.059,28.568,58.936,0.276,125,0.10372669261217,1.00506614128905,NA,NA,NA
"879",61.473,1.059,28.568,58.938,0.274,123.503,0.102484461741447,1.00506614128905,NA,NA,NA
"880",61.576,1.05,28.564,58.934,0.27,123.503,0.102484461741447,1.00492541514213,123.502857142857,28.5675714285714,1.0050510634876
"881",61.682,1.05,28.566,58.932,0.276,123.503,0.102484461741447,1.00499577821559,NA,NA,NA
"882",61.79,1.05,28.569,58.934,0.277,122.754,0.101862931399315,1.00510132282578,NA,NA,NA
"883",61.896,1.055,28.571,58.932,0.274,122.006,0.101242230870723,1.00517168589924,NA,NA,NA
"884",62.004,1.059,28.566,58.934,0.268,121.257,0.100620700528591,1.00499577821559,NA,NA,NA
"885",62.108,1.059,28.567,58.934,0.262,120.509,0.1,1.00503095975232,120.829571428571,28.567,1.00503095975232
"886",62.224,1.055,28.565,58.924,0.259,120.509,0.1,1.00496059667886,NA,NA,NA
"887",62.325,1.059,28.565,58.926,0.26,119.76,0.0993784696578679,1.00496059667886,NA,NA,NA
"888",62.456,1.055,28.566,58.928,0.256,119.012,0.0987577691292767,1.00499577821559,NA,NA,NA
"889",62.537,1.063,28.56,58.926,0.254,119.76,0.0993784696578679,1.00478468899522,NA,NA,NA
"890",62.633,1.067,28.565,58.928,0.254,119.012,0.0987577691292767,1.00496059667886,119.011857142857,28.5634285714286,1.00490531140686
"891",62.756,1.071,28.562,58.924,0.258,119.012,0.0987577691292767,1.00485505206867,NA,NA,NA
"892",62.877,1.071,28.561,58.924,0.265,117.515,0.0975155382585533,1.00481987053194,NA,NA,NA
"893",62.965,1.071,28.565,58.944,0.264,119.012,0.0987577691292767,1.00496059667886,NA,NA,NA
"894",63.056,2.1735,28.565,58.941,0.271,133.608,0.110869727572215,1.00496059667886,NA,NA,NA
"895",63.151,1.075,28.567,58.942,0.254,116.766,0.0968940079164212,1.00503095975232,119.172285714286,28.568,1.00506614128905
"896",63.255,1.079,28.57,58.948,0.252,116.018,0.09627330738783,1.00513650436251,NA,NA,NA
"897",63.307,1.079,28.574,58.948,0.249,115.269,0.0956517770456978,1.00527723050943,NA,NA,NA
"898",63.359,1.079,28.574,58.95,0.245,116.018,0.09627330738783,1.00527723050943,NA,NA,NA
"899",63.403,1.075,28.571,58.95,0.239,116.018,0.09627330738783,1.00517168589924,NA,NA,NA
"900",63.425,1.083,28.571,58.95,0.238,116.018,0.09627330738783,1.00517168589924,115.804,28.5732857142857,1.00525210084034
"901",63.423,1.083,28.576,58.952,0.241,116.018,0.09627330738783,1.00534759358289,NA,NA,NA
"902",63.429,1.079,28.572,58.952,0.245,116.018,0.09627330738783,1.00520686743597,NA,NA,NA
"903",63.438,1.079,28.575,58.948,0.243,115.269,0.0956517770456978,1.00531241204616,NA,NA,NA
"904",63.45,1.083,28.572,58.948,0.242,115.269,0.0956517770456978,1.00520686743597,NA,NA,NA
"905",63.473,1.079,28.573,58.948,0.249,116.018,0.09627330738783,1.0052420489727,115.376285714286,28.5725714285714,1.00522697117124
"906",63.52,1.091,28.573,58.948,0.256,114.521,0.0950310765171066,1.0052420489727,NA,NA,NA
"907",63.561,1.099,28.571,58.948,0.264,116.018,0.09627330738783,1.00517168589924,NA,NA,NA
"908",63.583,1.099,28.572,58.948,0.273,114.521,0.0950310765171066,1.00520686743597,NA,NA,NA
"909",63.613,1.091,28.568,58.948,0.278,113.772,0.0944095461749745,1.00506614128905,NA,NA,NA
"910",63.658,1.095,28.572,58.948,0.281,114.521,0.0950310765171066,1.00520686743597,114.413857142857,28.5717142857143,1.00519681556833
"911",63.708,1.091,28.575,58.946,0.282,113.772,0.0944095461749745,1.00531241204616,NA,NA,NA
"912",63.774,1.087,28.571,58.946,0.289,113.772,0.0944095461749745,1.00517168589924,NA,NA,NA
"913",63.859,1.087,28.573,58.948,0.293,114.521,0.0950310765171066,1.0052420489727,NA,NA,NA
"914",63.943,1.087,28.574,58.948,0.292,114.521,0.0950310765171066,1.00527723050943,NA,NA,NA
"915",64.024,1.083,28.574,58.95,0.286,114.521,0.0950310765171066,1.00527723050943,113.986142857143,28.5728571428571,1.00523702303888
"916",64.066,1.075,28.572,58.95,0.279,114.521,0.0950310765171066,1.00520686743597,NA,NA,NA
"917",64.152,1.075,28.574,58.946,0.296,113.772,0.0944095461749745,1.00527723050943,NA,NA,NA
"918",64.258,1.063,28.572,58.944,0.294,112.275,0.0931673153042512,1.00520686743597,NA,NA,NA
"919",64.379,1.059,28.572,58.944,0.292,112.275,0.0931673153042512,1.00520686743597,NA,NA,NA
"920",64.539,1.059,28.573,58.942,0.285,112.275,0.0931673153042512,1.0052420489727,112.702857142857,28.5725714285714,1.00522697117124
"921",64.67,1.055,28.575,58.944,0.275,112.275,0.0931673153042512,1.00531241204616,NA,NA,NA
"922",64.836,1.055,28.571,58.944,0.268,113.024,0.0937888456463833,1.00517168589924,NA,NA,NA
"923",64.99,1.05,28.571,58.944,0.261,113.024,0.0937888456463833,1.00517168589924,NA,NA,NA
"924",65.077,1.05,28.572,58.942,0.258,112.275,0.0931673153042512,1.00520686743597,NA,NA,NA
"925",65.232,1.05,28.573,58.946,0.253,110.778,0.0919250844335278,1.0052420489727,110.778142857143,28.5721428571429,1.00521189336979
"926",65.336,1.055,28.57,58.946,0.25,109.281,0.0906828535628044,1.00513650436251,NA,NA,NA
"927",65.46,1.055,28.572,58.946,0.249,109.281,0.0906828535628044,1.00520686743597,NA,NA,NA
"928",65.575,1.055,28.576,58.944,0.255,107.784,0.0894406226920811,1.00534759358289,NA,NA,NA
"929",65.68,1.063,28.573,58.946,0.256,107.784,0.0894406226920811,1.0052420489727,NA,NA,NA
"930",65.776,1.075,28.573,58.946,0.258,107.784,0.0894406226920811,1.0052420489727,108.372214285714,28.5713571428571,1.00518425073379
"931",65.863,1.079,28.575,58.948,0.258,107.036,0.0888199221634899,1.00531241204616,NA,NA,NA
"932",65.974,2.5425,28.566,58.938,0.987,108.907,0.0903725032985088,1.00499577821559,NA,NA,NA
"933",66.066,2.1315,28.5645,58.937,0.2695,110.0295,0.0913039689981661,1.0049430059105,NA,NA,NA
"934",66.152,2.071,28.5675,58.934,0.2995,105.913,0.0878880415570621,1.00504855052069,NA,NA,NA
"935",66.242,2.3175,28.5655,58.935,0.267,102.1705,0.0847824643802538,1.00497818744723,106.768285714286,28.5689285714286,1.00509880985887
"936",66.301,1.083,28.573,58.946,0.251,107.784,0.0894406226920811,1.0052420489727,NA,NA,NA
"937",66.379,1.083,28.574,58.946,0.252,106.287,0.0881983918213577,1.00527723050943,NA,NA,NA
"938",66.459,1.075,28.572,58.948,0.249,106.287,0.0881983918213577,1.00520686743597,NA,NA,NA
"939",66.529,1.071,28.572,58.946,0.248,104.79,0.0869561609506344,1.00520686743597,NA,NA,NA
"940",66.624,1.014,28.574,58.948,0.25,105.539,0.0875776912927665,1.00527723050943,105.645714285714,28.5722857142857,1.00521691930361
"941",66.694,0.954,28.576,58.948,0.252,105.539,0.0875776912927665,1.00534759358289,NA,NA,NA
"942",66.76,0.946,28.568,58.944,0.247,105.539,0.0875776912927665,1.00506614128905,NA,NA,NA
"943",66.811,0.946,28.57,58.946,0.243,105.539,0.0875776912927665,1.00513650436251,NA,NA,NA
"944",66.868,0.942,28.57,58.946,0.243,104.042,0.0863354604220432,1.00513650436251,NA,NA,NA
"945",66.904,0.954,28.571,58.946,0.244,104.79,0.0869561609506344,1.00517168589924,104.362571428571,28.5707142857143,1.0051616340316
"946",66.935,0.95,28.571,58.946,0.239,103.293,0.0857139300799111,1.00517168589924,NA,NA,NA
"947",66.967,0.93,28.573,58.948,0.235,103.293,0.0857139300799111,1.0052420489727,NA,NA,NA
"948",66.982,0.926,28.572,58.946,0.234,104.042,0.0863354604220432,1.00520686743597,NA,NA,NA
"949",66.989,0.93,28.573,58.952,0.236,104.042,0.0863354604220432,1.0052420489727,NA,NA,NA
"950",66.986,0.938,28.572,58.952,0.239,104.042,0.0863354604220432,1.00520686743597,103.721,28.5721428571429,1.00521189336979
"951",66.971,0.93,28.57,58.952,0.242,104.042,0.0863354604220432,1.00513650436251,NA,NA,NA
"952",66.952,0.93,28.57,58.952,0.249,103.293,0.0857139300799111,1.00513650436251,NA,NA,NA
"953",66.937,0.93,28.575,58.952,0.252,103.293,0.0857139300799111,1.00531241204616,NA,NA,NA
"954",66.931,0.934,28.57,58.95,0.262,103.293,0.0857139300799111,1.00513650436251,NA,NA,NA
"955",66.934,0.942,28.57,58.95,0.265,103.293,0.0857139300799111,1.00513650436251,103.025857142857,28.5701428571429,1.00514153029633
"956",66.949,0.946,28.57,58.948,0.272,104.042,0.0863354604220432,1.00513650436251,NA,NA,NA
"957",66.996,0.954,28.57,58.948,0.28,104.042,0.0863354604220432,1.00513650436251,NA,NA,NA
"958",67.057,2.3135,28.566,58.935,0.284,99.925,0.0829191180741688,1.00499577821559,NA,NA,NA
"959",67.151,0.958,28.571,58.948,0.283,103.293,0.0857139300799111,1.00517168589924,NA,NA,NA
"960",67.212,0.962,28.571,58.946,0.277,104.042,0.0863354604220432,1.00517168589924,102.919,28.5698571428571,1.00513147842869
"961",67.316,0.97,28.571,58.946,0.27,103.293,0.0857139300799111,1.00517168589924,NA,NA,NA
"962",67.428,0.97,28.569,58.944,0.265,102.545,0.0850932295513198,1.00510132282578,NA,NA,NA
"963",67.537,0.974,28.571,58.942,0.261,103.293,0.0857139300799111,1.00517168589924,NA,NA,NA
"964",67.666,0.974,28.566,58.942,0.255,101.796,0.0844716992091877,1.00499577821559,NA,NA,NA
"965",67.772,0.978,28.572,58.942,0.248,101.048,0.0838509986805965,1.00520686743597,101.796285714286,28.5687142857143,1.00509127095814
"966",67.857,0.982,28.569,58.942,0.244,101.048,0.0838509986805965,1.00510132282578,NA,NA,NA
"967",67.954,0.978,28.568,58.94,0.238,101.796,0.0844716992091877,1.00506614128905,NA,NA,NA
"968",68.057,0.99,28.566,58.938,0.238,101.048,0.0838509986805965,1.00499577821559,NA,NA,NA
"969",68.155,0.986,28.564,58.936,0.239,101.048,0.0838509986805965,1.00492541514213,NA,NA,NA
"970",68.24,0.986,28.567,58.938,0.24,99.551,0.0826087678098731,1.00503095975232,100.192428571429,28.5665714285714,1.00501588195087
"971",68.329,0.998,28.569,58.938,0.243,99.551,0.0826087678098731,1.00510132282578,NA,NA,NA
"972",68.434,0.99,28.565,58.932,0.246,98.802,0.081987237467741,1.00496059667886,NA,NA,NA
"973",68.531,0.994,28.567,58.936,0.25,99.551,0.0826087678098731,1.00503095975232,NA,NA,NA
"974",68.627,0.998,28.565,58.934,0.254,98.802,0.081987237467741,1.00496059667886,NA,NA,NA
"975",68.714,1.002,28.564,58.934,0.258,98.802,0.081987237467741,1.00492541514213,98.8022857142857,28.5637142857143,1.0049153632745
"976",68.83,1.002,28.561,58.936,0.254,99.551,0.0826087678098731,1.00481987053194,NA,NA,NA
"977",68.88,1.006,28.563,58.936,0.25,98.054,0.0813665369391498,1.0048902336054,NA,NA,NA
"978",68.952,0.974,28.561,58.934,0.249,98.054,0.0813665369391498,1.00481987053194,NA,NA,NA
"979",68.999,0.97,28.565,58.934,0.253,97.305,0.0807450065970177,1.00496059667886,NA,NA,NA
"980",69.047,0.974,28.565,58.932,0.26,96.557,0.0801243060684264,1.00496059667886,97.4121428571429,28.5625714285714,1.00487515580395
"981",69.069,0.978,28.56,58.936,0.272,97.305,0.0807450065970177,1.00478468899522,NA,NA,NA
"982",69.075,0.99,28.563,58.936,0.274,97.305,0.0807450065970177,1.0048902336054,NA,NA,NA
"983",69.064,0.99,28.561,58.936,0.275,97.305,0.0807450065970177,1.00481987053194,NA,NA,NA
"984",69.032,0.994,28.563,58.936,0.275,96.557,0.0801243060684264,1.0048902336054,NA,NA,NA
"985",68.996,0.998,28.563,58.938,0.271,97.305,0.0807450065970177,1.0048902336054,96.8774285714286,28.5641428571429,1.00493044107595
"986",68.95,0.998,28.566,58.938,0.264,97.305,0.0807450065970177,1.00499577821559,NA,NA,NA
"987",68.923,0.998,28.566,58.94,0.254,96.557,0.0801243060684264,1.00499577821559,NA,NA,NA
"988",68.92,0.998,28.567,58.938,0.251,95.808,0.0795027757262943,1.00503095975232,NA,NA,NA
"989",68.941,0.974,28.568,58.938,0.254,97.305,0.0807450065970177,1.00506614128905,NA,NA,NA
"990",68.998,0.974,28.566,58.934,0.259,96.557,0.0801243060684264,1.00499577821559,96.9844285714286,28.5651428571429,1.00496562261268
"991",69.103,0.982,28.563,58.932,0.264,97.305,0.0807450065970177,1.0048902336054,NA,NA,NA
"992",69.229,0.99,28.562,58.932,0.266,98.054,0.0813665369391498,1.00485505206867,NA,NA,NA
"993",69.331,0.994,28.564,58.934,0.264,97.305,0.0807450065970177,1.00492541514213,NA,NA,NA
"994",69.422,1.002,28.562,58.932,0.263,98.054,0.0813665369391498,1.00485505206867,NA,NA,NA
"995",69.506,1.002,28.567,58.932,0.257,97.305,0.0807450065970177,1.00503095975232,96.3428571428571,28.5632857142857,1.00490028547304
"996",69.605,1.002,28.564,58.93,0.254,95.808,0.0795027757262943,1.00492541514213,NA,NA,NA
"997",69.687,1.002,28.563,58.932,0.247,94.311,0.078260544855571,1.0048902336054,NA,NA,NA
"998",69.802,1.006,28.561,58.93,0.249,93.563,0.0776398443269797,1.00481987053194,NA,NA,NA
"999",70.004,1.006,28.561,58.93,0.25,92.814,0.0770183139848476,1.00481987053194,NA,NA,NA
"1000",70.137,1.002,28.56,58.928,0.249,94.311,0.078260544855571,1.00478468899522,94.0972857142857,28.5614285714286,1.0048349483334
"1001",70.322,1.006,28.559,58.928,0.248,94.311,0.078260544855571,1.00474950745849,NA,NA,NA
"1002",70.453,1.01,28.564,58.928,0.247,95.06,0.0788820751977031,1.00492541514213,NA,NA,NA
"1003",70.565,1.014,28.562,58.928,0.241,94.311,0.078260544855571,1.00485505206867,NA,NA,NA
"1004",70.69,0.998,28.563,58.93,0.237,94.311,0.078260544855571,1.0048902336054,NA,NA,NA
"1005",70.816,0.994,28.561,58.932,0.239,92.814,0.0770183139848476,1.00481987053194,92.4932857142857,28.5622857142857,1.00486510393631
"1006",70.931,1.01,28.565,58.932,0.239,91.317,0.0757760831141243,1.00496059667886,NA,NA,NA
"1007",71.016,1.006,28.56,58.932,0.24,89.82,0.0745338522434009,1.00478468899522,NA,NA,NA
"1008",71.104,1.01,28.561,58.932,0.238,89.82,0.0745338522434009,1.00481987053194,NA,NA,NA
"1009",71.198,1.022,28.564,58.932,0.239,90.569,0.075155382585533,1.00492541514213,NA,NA,NA
"1010",71.249,1.018,28.564,58.93,0.239,90.569,0.075155382585533,1.00492541514213,90.5687142857143,28.5631428571429,1.00489525953922
"1011",71.308,1.014,28.564,58.932,0.239,91.317,0.0757760831141243,1.00492541514213,NA,NA,NA
"1012",71.351,1.014,28.566,58.932,0.24,91.317,0.0757760831141243,1.00499577821559,NA,NA,NA
"1013",71.392,1.014,28.563,58.934,0.243,90.569,0.075155382585533,1.0048902336054,NA,NA,NA
"1014",71.47,1.014,28.56,58.93,0.245,91.317,0.0757760831141243,1.00478468899522,NA,NA,NA
"1015",71.56,1.014,28.558,58.934,0.252,90.569,0.075155382585533,1.00471432592176,90.5687142857143,28.5611428571429,1.00482489646576
"1016",71.648,1.014,28.562,58.932,0.258,89.82,0.0745338522434009,1.00485505206867,NA,NA,NA
"1017",71.757,1.014,28.557,58.932,0.258,90.569,0.075155382585533,1.00467914438503,NA,NA,NA
"1018",71.867,1.014,28.562,58.928,0.259,89.82,0.0745338522434009,1.00485505206867,NA,NA,NA
"1019",71.975,1.022,28.562,58.93,0.258,90.569,0.075155382585533,1.00485505206867,NA,NA,NA
"1020",72.071,1.022,28.562,58.93,0.253,90.569,0.075155382585533,1.00485505206867,89.9271428571429,28.5601428571429,1.00478971492903
"1021",72.135,1.014,28.561,58.932,0.251,89.82,0.0745338522434009,1.00481987053194,NA,NA,NA
"1022",72.18,1.018,28.558,58.93,0.25,89.82,0.0745338522434009,1.00471432592176,NA,NA,NA
"1023",72.272,1.014,28.559,58.932,0.245,88.323,0.0732916213726776,1.00474950745849,NA,NA,NA
"1024",72.343,1.018,28.559,58.932,0.243,88.323,0.0732916213726776,1.00474950745849,NA,NA,NA
"1025",72.443,1.018,28.561,58.932,0.241,87.575,0.0726709208440863,1.00481987053194,88.2162857142857,28.56,1.00478468899522
"1026",72.553,1.026,28.562,58.93,0.241,87.575,0.0726709208440863,1.00485505206867,NA,NA,NA
"1027",72.687,1.022,28.565,58.93,0.241,87.575,0.0726709208440863,1.00496059667886,NA,NA,NA
"1028",72.799,1.018,28.556,58.934,0.241,88.323,0.0732916213726776,1.0046439628483,NA,NA,NA
"1029",72.954,1.022,28.561,58.93,0.242,88.323,0.0732916213726776,1.00481987053194,NA,NA,NA
"1030",73.003,1.022,28.559,58.928,0.24,87.575,0.0726709208440863,1.00474950745849,87.3608571428571,28.5598571428571,1.0047796630614
"1031",73.091,1.022,28.562,58.934,0.243,87.575,0.0726709208440863,1.00485505206867,NA,NA,NA
"1032",73.172,1.018,28.557,58.932,0.246,86.826,0.0720493905019542,1.00467914438503,NA,NA,NA
"1033",73.243,1.014,28.559,58.93,0.242,85.329,0.0708071596312309,1.00474950745849,NA,NA,NA
"1034",73.322,1.018,28.558,58.93,0.244,84.581,0.0701864591026396,1.00471432592176,NA,NA,NA
"1035",73.432,1.018,28.56,58.932,0.245,84.581,0.0701864591026396,1.00478468899522,85.2222857142857,28.5604285714286,1.00479976679667
"1036",73.552,1.014,28.561,58.938,0.247,84.581,0.0701864591026396,1.00481987053194,NA,NA,NA
"1037",73.657,1.022,28.563,58.944,0.249,85.329,0.0708071596312309,1.0048902336054,NA,NA,NA
"1038",73.745,1.01,28.565,58.956,0.249,85.329,0.0708071596312309,1.00496059667886,NA,NA,NA
"1039",73.805,1.006,28.573,58.96,0.247,85.329,0.0708071596312309,1.0052420489727,NA,NA,NA
"1040",73.903,1.014,28.571,58.958,0.247,85.329,0.0708071596312309,1.00517168589924,84.6874285714286,28.5717142857143,1.00519681556833
"1041",73.991,1.01,28.575,58.958,0.249,83.832,0.0695649287605075,1.00531241204616,NA,NA,NA
"1042",74.127,1.014,28.576,58.96,0.252,83.832,0.0695649287605075,1.00534759358289,NA,NA,NA
"1043",74.293,1.006,28.579,58.96,0.252,83.832,0.0695649287605075,1.00545313819308,NA,NA,NA
"1044",74.422,1.006,28.579,58.958,0.248,83.084,0.0689442282319163,1.00545313819308,NA,NA,NA
"1045",74.569,1.01,28.577,58.958,0.243,83.832,0.0695649287605075,1.00538277511962,83.0837142857143,28.5774285714286,1.00539785292107
"1046",74.703,1.01,28.579,58.958,0.241,82.335,0.0683226978897842,1.00545313819308,NA,NA,NA
"1047",74.802,1.006,28.576,58.958,0.24,83.084,0.0689442282319163,1.00534759358289,NA,NA,NA
"1048",74.95,1.006,28.576,58.956,0.246,81.587,0.067701997361193,1.00534759358289,NA,NA,NA
"1049",75.081,1.002,28.578,58.954,0.246,81.587,0.067701997361193,1.00541795665635,NA,NA,NA
"1050",75.221,0.998,28.577,58.956,0.244,80.09,0.0664597664904696,1.00538277511962,80.8384285714286,28.576,1.00534759358289
"1051",75.336,0.998,28.578,58.954,0.241,80.09,0.0664597664904696,1.00541795665635,NA,NA,NA
"1052",75.464,1.006,28.574,58.952,0.239,80.09,0.0664597664904696,1.00527723050943,NA,NA,NA
"1053",75.602,1.002,28.573,58.956,0.239,79.341,0.0658382361483375,1.0052420489727,NA,NA,NA
"1054",75.708,0.998,28.576,58.954,0.241,79.341,0.0658382361483375,1.00534759358289,NA,NA,NA
"1055",75.814,1.002,28.574,58.954,0.242,79.341,0.0658382361483375,1.00527723050943,78.6995714285714,28.5742857142857,1.00528728237707
